date,persons_involved,killed,injured,county,pedestrian_involved,accident_type,light_conditions
2014-09-16 17:01:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2014-09-16 17:50:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-09-16 19:10:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-09-17 07:18:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-09-17 08:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-09-17 15:20:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-09-18 11:43:00,3,1,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-09-18 22:40:00,1,0,2,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-09-19 02:45:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-09-19 14:59:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-09-19 15:18:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-09-19 16:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-09-19 16:35:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2014-09-19 18:40:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-09-19 19:20:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2014-09-20 10:15:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-09-20 21:57:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-09-22 07:18:00,1,0,2,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-09-22 17:06:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-09-24 10:50:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-09-25 07:13:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-09-25 12:35:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-09-26 10:45:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-09-28 13:50:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-09-30 19:10:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-01-10 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-01-10 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-02-10 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-04-10 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-04-10 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-05-10 00:00:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2014-07-10 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-08-10 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-09-10 00:00:00,3,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-10-10 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-08-10 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-10-13 13:05:00,1,1,0,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-10-13 14:30:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-10-13 17:30:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-10-13 19:43:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-10-14 11:31:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-10-14 19:25:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-10-15 12:45:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-10-16 08:17:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-10-16 12:34:00,3,0,4,Harju maakond,0,Kokkupõrge,Valge aeg
2014-10-16 15:57:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2014-10-17 17:15:00,3,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-10-17 22:30:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-10-18 07:30:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-10-18 16:55:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-10-19 15:30:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-10-19 19:45:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-10-22 15:45:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-10-23 17:08:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-10-25 15:15:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-10-27 10:09:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-10-27 20:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-10-28 00:20:00,3,0,1,Harju maakond,1,Kokkupõrge,Pimeda aeg
2014-10-29 01:20:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-10-29 19:05:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-10-29 19:07:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-10-29 20:42:00,2,0,2,Harju maakond,0,Teadmata,Pimeda aeg
2014-10-30 15:53:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-10-30 18:46:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-10-30 21:17:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-01-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-01-11 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-03-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-03-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-03-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-03-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-04-11 00:00:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2014-04-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-04-11 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-05-11 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-05-11 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-07-11 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-07-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-08-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-09-11 00:00:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-10-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-11-11 00:00:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-11-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-12-11 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-11-13 14:05:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-11-13 21:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-11-14 19:15:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-11-15 01:51:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-11-15 21:32:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-11-15 23:34:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-11-16 01:28:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-11-16 09:30:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-11-16 17:08:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-11-17 20:35:00,2,0,3,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-11-18 09:47:00,3,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2014-11-18 13:31:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-11-19 17:06:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-11-20 16:55:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-11-21 11:06:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-11-21 20:54:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-11-22 05:25:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-11-26 11:30:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-11-27 07:45:00,3,0,2,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-11-29 16:25:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-01-12 00:00:00,2,0,3,Harju maakond,0,Kokkupõrge,Valge aeg
2014-01-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-01-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-01-12 00:00:00,4,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-01-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-02-12 00:00:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-05-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-05-12 00:00:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2014-05-12 00:00:00,3,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-06-12 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-08-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-08-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-08-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-09-12 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-09-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-09-12 00:00:00,3,0,2,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-11-12 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-11-12 00:00:00,3,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-12-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-12-14 19:58:00,4,0,4,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-12-16 14:14:00,3,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-12-17 07:15:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-12-18 14:55:00,2,0,2,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-12-18 15:15:00,3,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-12-18 17:58:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-12-18 19:30:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-12-19 07:38:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-12-20 00:40:00,3,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-12-20 03:18:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-12-20 10:00:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-12-20 10:20:00,3,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2014-12-20 12:30:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2014-12-20 13:28:00,1,0,1,Järva maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-12-20 22:30:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-12-21 23:02:00,3,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-12-22 12:56:00,2,1,1,Harju maakond,0,Kokkupõrge,Valge aeg
2014-12-22 13:16:00,4,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2014-12-22 14:08:00,5,0,1,Harju maakond,1,Kokkupõrge,Valge aeg
2014-12-22 16:31:00,2,0,1,Harju maakond,1,Muu liiklusõnnetus,Pimeda aeg
2014-12-22 22:05:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2014-12-23 11:50:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-12-23 00:03:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-12-25 16:03:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-12-27 18:07:00,2,0,1,Harju maakond,1,Muu liiklusõnnetus,Pimeda aeg
2014-12-29 13:16:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2014-12-29 14:56:00,3,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2015-01-01 01:10:00,4,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-02-01 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-03-01 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-03-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-04-01 00:00:00,4,0,2,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-04-01 00:00:00,3,0,2,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2015-05-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-05-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-06-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-06-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-06-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-07-01 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-08-01 00:00:00,3,0,1,Ida-Viru maakond,0,Kokkupõrge,Pimeda aeg
2015-08-01 00:00:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-08-01 00:00:00,3,0,3,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-09-01 00:00:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-09-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-11-01 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-11-01 00:00:00,4,1,3,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-12-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-01-14 07:15:00,3,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-01-14 08:35:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-01-14 14:05:00,3,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-01-14 23:02:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-01-15 18:22:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-01-16 22:10:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-01-17 02:17:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-01-19 07:35:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-01-19 17:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-01-20 16:20:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-01-22 09:01:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-01-23 06:10:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-01-23 17:02:00,3,0,2,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2015-01-24 20:43:00,4,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-01-24 21:55:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-01-26 22:11:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-01-27 07:35:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-01-27 08:21:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-01-27 11:30:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2015-01-28 17:45:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-01-30 17:23:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-01-31 14:57:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-01-31 17:25:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-01-31 20:05:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-01-31 21:30:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-01-02 00:00:00,4,1,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-01-02 00:00:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-01-02 00:00:00,2,0,1,Harju maakond,1,Muu liiklusõnnetus,Valge aeg
2015-03-02 00:00:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-04-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-05-02 00:00:00,3,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-05-02 00:00:00,4,0,3,Harju maakond,0,Kokkupõrge,Valge aeg
2015-05-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-06-02 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-07-02 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-08-02 00:00:00,2,0,2,Rapla maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-09-02 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-11-02 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-02-13 15:36:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-02-14 11:07:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-02-14 23:11:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-02-16 10:40:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-02-16 16:44:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2015-02-17 17:29:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-02-18 13:06:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-02-18 14:18:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-02-19 22:18:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-02-20 06:05:00,3,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-02-20 22:05:00,4,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-02-22 16:49:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2015-02-23 06:10:00,2,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-02-23 07:57:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-02-23 18:54:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-02-26 19:45:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-02-27 18:05:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-02-28 12:45:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-02-28 19:05:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-01-03 00:00:00,3,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2015-02-03 00:00:00,2,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-02-03 00:00:00,3,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-03-03 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-05-03 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-06-03 00:00:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2015-06-03 00:00:00,1,0,1,Pärnu maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-06-03 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-06-03 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-07-03 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-08-03 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-08-03 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-08-03 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-08-03 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-09-03 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-09-03 00:00:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2015-11-03 00:00:00,3,0,3,Harju maakond,0,Kokkupõrge,Valge aeg
2015-12-03 00:00:00,5,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-03-13 16:28:00,1,0,1,Lääne-Viru maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-03-13 17:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-03-13 17:10:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-03-14 05:18:00,3,0,2,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-03-15 14:59:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-03-15 19:00:00,3,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-03-17 10:58:00,2,0,2,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-03-17 18:41:00,2,0,2,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-03-18 19:30:00,3,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2015-03-18 20:10:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-03-19 09:47:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-03-19 23:04:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-03-20 16:10:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-03-20 18:32:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2015-03-21 17:52:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-03-22 12:00:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2015-03-22 13:30:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-03-24 07:59:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-03-24 18:06:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-03-25 13:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-03-25 19:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-03-28 09:40:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-03-29 12:20:00,3,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2015-03-30 10:34:00,4,0,3,Harju maakond,0,Kokkupõrge,Valge aeg
2015-03-30 20:52:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2015-03-30 21:54:00,3,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-03-31 21:32:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2015-01-04 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-02-04 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-03-04 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-04-04 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-05-04 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-06-04 00:00:00,4,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2015-06-04 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-08-04 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-09-04 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-10-04 00:00:00,1,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-11-04 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-11-04 00:00:00,3,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2015-11-04 00:00:00,2,0,1,Harju maakond,1,Kokkupõrge,Valge aeg
2015-12-04 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-04-13 20:04:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2015-04-13 21:55:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-04-14 22:22:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2015-04-15 08:25:00,2,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2015-04-15 08:30:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2015-04-15 13:19:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
